Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast,Ensemble_Forecast
2023-12-05,455.1499938964844,325.8565330145779,124.31354213278873,344.52490237705905,,264.89832584147524
2023-12-06,446.7300109863281,325.8565330145779,124.42959425080144,344.7537138287413,,265.0132803647069
2023-12-07,452.0,325.8565330145779,124.42654574235829,344.77778090901467,,265.02028655531694
2023-12-08,453.760009765625,325.8565330145779,124.6118351738522,345.0165534747801,,265.1616405544034
2023-12-11,459.8900146484375,325.8565330145779,124.67756224615798,345.27078481897064,,265.26829335990215
2023-12-12,463.0,325.8565330145779,125.16348937354748,345.0877634012085,,265.36926192977796
2023-12-13,479.9800109863281,325.8565330145779,123.9860391486609,345.3187204934961,,265.0537642189116
2023-12-14,469.8299865722656,325.8565330145779,125.85128184609206,345.3423267004389,,265.6833805203696
2023-12-15,472.05999755859375,325.8565330145779,126.10713198255884,345.5786819528843,,265.84744898334037
2023-12-18,486.1199951171875,325.8565330145779,126.16804277008345,345.8312014299443,,265.9519257382019
2023-12-19,495.0199890136719,325.8565330145779,126.34099527301905,345.64892518660355,,265.94881782473345
2023-12-20,489.2699890136719,325.8565330145779,126.31933328429452,345.8821455846138,,266.0193372944954
2023-12-21,491.6099853515625,325.8565330145779,126.6457200542977,345.907060953869,,266.13643800758155
2023-12-22,486.760009765625,325.8565330145779,125.24105021797268,346.14245814871805,,265.74668046042285
2023-12-26,491.1900024414063,325.8565330145779,126.81731341314644,346.3929025652121,,266.3555829976455
2023-12-27,491.7900085449219,325.8565330145779,126.729631947901,346.2096833621639,,266.2652827748809
2023-12-28,490.510009765625,325.8565330145779,126.40076560254744,346.4440102840235,,266.2337696337163
2023-12-29,486.8800048828125,325.8565330145779,126.14688541938652,346.47078952530694,,266.1580693197571
